x,y,z,yaw,velocity,change_flag
2.506,-95.295,0.0374,-0.0073,27.8104,0
3.6313,-95.2981,0.0377,-0.004,26.375,0
4.6974,-95.2973,0.0378,-0.0009,24.9558,0
5.7064,-95.2934,0.0379,0.0022,23.6763,0
6.9662,-95.2855,0.0378,0.0052,21.986,0
8.1701,-95.2788,0.0373,0.0055,21.6308,0
9.3694,-95.2722,0.0367,0.0056,21.5081,0
10.5547,-95.2656,0.0367,0.0056,20.4312,0
11.7619,-95.2588,0.0378,0.0058,15.0965,0
12.8178,-95.2612,0.0384,0.0009,10.8564,0
13.8971,-95.304,0.0376,-0.0228,6.6961,0
14.9995,-95.3973,0.0353,-0.0582,8.064,0
16.0794,-95.5309,0.0344,-0.0952,11.5192,0
17.1617,-95.7062,0.0341,-0.1333,14.6213,0
18.2511,-95.931,0.034,-0.1755,17.1818,0
19.2312,-96.185,0.0349,-0.22,19.0223,0
20.2819,-96.5187,0.0351,-0.2745,20.395,0
21.3576,-96.9371,0.0355,-0.3378,20.88,0
22.3983,-97.4271,0.0361,-0.4054,20.4863,0
23.3688,-97.9892,0.0366,-0.4827,19.8165,0
24.2339,-98.601,0.0372,-0.565,18.1615,0
25.1138,-99.3784,0.037,-0.6679,15.5726,0
25.8822,-100.2325,0.0378,-0.7727,12.0807,0
26.4716,-101.0493,0.0377,-0.8673,8.8086,0
26.9951,-101.9629,0.0372,-0.9689,4.8488,0
27.3969,-102.893,0.0347,-1.0724,6.6739,0
27.7182,-103.8998,0.0346,-1.177,9.9522,0
27.9867,-104.9675,0.0346,-1.2606,12.3973,0
28.2556,-106.0298,0.0349,-1.2965,13.6645,0
28.5187,-107.178,0.0352,-1.3271,14.5067,0
28.6955,-108.1909,0.0353,-1.3674,15.0145,0
28.8145,-109.2451,0.0354,-1.4202,15.4654,0
28.8824,-110.3394,0.0354,-1.473,16.0332,0
28.9084,-111.4771,0.0354,-1.5189,16.654,0
28.9063,-112.6504,0.0355,-1.5526,17.0143,0
28.9014,-113.8249,0.0358,-1.5667,16.7196,0
28.903,-114.9503,0.0362,-1.5684,15.6268,0
28.9054,-115.9673,0.0368,-1.5683,13.642,0
28.8985,-116.9749,0.0373,-1.5738,10.8449,0
28.8573,-118.0882,0.0366,-1.5937,9.6121,0
28.8037,-119.1733,0.0357,-1.6085,10.1255,0
28.7472,-120.2156,0.0353,-1.6174,11.3341,0
28.682,-121.3912,0.0351,-1.6227,12.8847,0
28.6224,-122.5313,0.0349,-1.623,14.3834,0
28.5686,-123.5617,0.0351,-1.623,15.2141,0
28.5125,-124.6365,0.0353,-1.623,15.727,0
28.4712,-125.7433,0.0354,-1.6138,16.13,0
28.4784,-126.8757,0.0355,-1.5833,16.4171,0
28.5525,-128.0091,0.0358,-1.5354,16.1924,0
28.6842,-129.1132,0.036,-1.485,15.8907,0
28.871,-130.2035,0.0359,-1.4345,15.9563,0
29.1113,-131.2938,0.0358,-1.3857,16.1609,0
29.4083,-132.3877,0.0357,-1.3366,16.4329,0
29.7646,-133.4839,0.0356,-1.2868,16.7052,0
30.1826,-134.5804,0.0356,-1.2362,17.0649,0
30.6686,-135.6833,0.0355,-1.1843,17.5792,0
31.2269,-136.7869,0.0355,-1.1303,17.9379,0
31.7284,-137.6561,0.0365,-1.083,18.1385,0
32.2774,-138.5026,0.0364,-1.0318,18.1442,0
32.8764,-139.3176,0.0365,-0.9764,17.9823,0
33.5192,-140.0961,0.0364,-0.9209,18.081,0
34.2037,-140.8371,0.0363,-0.8655,18.3037,0
34.9379,-141.5495,0.0363,-0.8087,18.0967,0
35.7052,-142.2133,0.0364,-0.7531,18.3317,0
36.5033,-142.8275,0.0367,-0.6965,18.1981,0
37.3527,-143.4,0.0374,-0.6358,18.3989,0
38.23,-143.9185,0.0412,-0.5748,18.2481,0
39.1341,-144.3804,0.0476,-0.5143,18.0071,0
40.0637,-144.7834,0.0529,-0.4532,18.0759,0
41.0116,-145.128,0.0614,-0.3923,18.2621,0
41.9886,-145.4187,0.069,-0.3307,17.9901,0
42.9799,-145.6532,0.0719,-0.2732,18.2896,0
43.9709,-145.8386,0.0753,-0.2214,18.3047,0
44.974,-145.988,0.0758,-0.1776,18.2093,0
46.0014,-146.1104,0.0752,-0.1426,18.7508,0
47.0381,-146.213,0.0749,-0.1156,18.8446,0
48.1066,-146.2944,0.0745,-0.091,19.7932,0
49.2523,-146.3752,0.0739,-0.077,21.4339,0
50.4942,-146.4664,0.0735,-0.074,23.2571,0
51.4921,-146.54,0.0735,-0.0743,24.3509,0
52.5064,-146.6157,0.0738,-0.0741,24.4763,0
53.5176,-146.6857,0.0743,-0.0715,24.2186,0
54.5277,-146.7427,0.0746,-0.0625,24.3391,0
55.5651,-146.786,0.0742,-0.0497,26.0505,0
56.7127,-146.8185,0.0731,-0.035,28.6926,0
57.966,-146.8363,0.0725,-0.0194,31.1474,0
59.3175,-146.8399,0.0723,-0.0054,33.4444,0
60.7618,-146.8348,0.0722,0.0033,35.6184,0
61.7737,-146.8274,0.0723,0.0069,37.0054,0
62.8234,-146.8168,0.0723,0.0098,38.3503,0
63.9099,-146.8028,0.0724,0.0124,39.6593,0
65.0321,-146.7856,0.0725,0.015,40.937,0
66.1894,-146.7647,0.0727,0.0178,42.1872,0
67.3808,-146.7399,0.0727,0.0205,43.4085,0
68.6056,-146.7108,0.0726,0.0234,44.6025,0
69.8629,-146.6756,0.0729,0.0275,45.7675,0
71.1383,-146.6338,0.0732,0.0326,45.9145,0
72.411,-146.5853,0.0735,0.0384,45.827,0
73.6808,-146.5266,0.074,0.046,45.7348,0
74.9474,-146.4543,0.0743,0.0566,45.6413,0
76.2105,-146.3672,0.0746,0.0692,45.5496,0
77.4852,-146.2632,0.0744,0.0826,46.5441,0
78.7915,-146.1394,0.0739,0.0965,47.7048,0
80.127,-145.9948,0.0735,0.1108,48.8103,0
81.4903,-145.8296,0.0736,0.1246,49.8665,0
82.8798,-145.6466,0.0735,0.1359,50.8714,0
84.2944,-145.4485,0.0735,0.1443,51.8153,0
85.7325,-145.2352,0.0732,0.1514,52.6953,0
87.1919,-145.0078,0.0731,0.158,53.5106,0
88.6706,-144.767,0.0732,0.1645,54.2271,0
90.1654,-144.5137,0.0733,0.1709,54.8233,0
91.6733,-144.2482,0.0735,0.1774,55.3232,0
93.1917,-143.9702,0.0736,0.1842,55.7498,0
94.7187,-143.6783,0.0738,0.192,56.1237,0
96.2527,-143.3714,0.0739,0.201,56.4609,0
97.7926,-143.0492,0.074,0.2107,56.7652,0
99.3353,-142.7107,0.0741,0.221,56.8474,0
100.8717,-142.3554,0.0744,0.2325,56.7276,0
102.4005,-141.9828,0.0746,0.2451,56.608,0
103.9215,-141.5922,0.0747,0.2581,56.4887,0
105.4342,-141.1831,0.0748,0.2712,56.3693,0
106.934,-140.7565,0.075,0.2845,55.7903,0
108.405,-140.3168,0.0753,0.2977,54.9507,0
109.8508,-139.863,0.0756,0.3112,54.3056,0
111.2753,-139.3943,0.0757,0.3248,53.7775,0
112.6804,-138.9106,0.0757,0.3383,53.3093,0
114.067,-138.4119,0.0757,0.3517,52.8685,0
115.4355,-137.8986,0.0756,0.365,52.4447,0
116.7859,-137.3709,0.0756,0.3784,52.0147,0
118.1171,-136.8282,0.0756,0.3925,51.5686,0
119.4277,-136.2688,0.0756,0.4084,51.1125,0
120.7168,-135.6921,0.0756,0.426,50.652,0
121.9838,-135.098,0.0756,0.4444,50.1918,0
123.2284,-134.4866,0.0756,0.4629,49.734,0
124.4501,-133.8579,0.0756,0.4815,49.2779,0
125.6487,-133.2124,0.0756,0.5001,48.8224,0
126.824,-132.5503,0.0756,0.5188,48.4388,0
127.9819,-131.8685,0.0755,0.5376,48.3311,0
129.1243,-131.1665,0.0753,0.5564,48.226,0
130.2506,-130.4446,0.0752,0.5753,48.1202,0
131.3598,-129.702,0.0751,0.5948,48.0098,0
132.4503,-128.9378,0.0751,0.6158,47.897,0
133.4919,-128.1751,0.0758,0.6372,45.5262,0
134.4669,-127.4286,0.0767,0.6579,43.3333,0
135.3799,-126.6975,0.0774,0.6781,41.2887,0
136.2347,-125.9817,0.0779,0.6978,39.3495,0
137.0342,-125.2819,0.0781,0.7175,37.4858,0
137.7812,-124.5997,0.0782,0.7367,35.6736,0
138.8092,-123.6131,0.0782,0.7639,33.0305,0
139.7345,-122.6753,0.0782,0.7886,30.5084,0
140.5668,-121.7891,0.078,0.8108,28.1329,0
141.3151,-120.955,0.0779,0.8313,25.9186,0
141.9881,-120.1722,0.0777,0.8504,23.8834,0
142.7844,-119.2027,0.0773,0.8738,21.6183,0
143.4952,-118.2944,0.0768,0.8955,20.2479,0
144.1513,-117.4182,0.0761,0.9162,19.6369,0
144.7964,-116.523,0.0751,0.9355,20.445,0
145.4689,-115.5549,0.0741,0.9543,22.0526,0
146.1743,-114.4977,0.0736,0.9743,23.7244,0
146.7229,-113.6439,0.0735,0.9901,24.8659,0
147.2778,-112.7499,0.0737,1.0064,25.3839,0
147.8164,-111.8493,0.0742,1.023,25.038,0
148.3385,-110.9406,0.0746,1.0401,25.2528,0
148.8476,-110.0172,0.0745,1.0576,26.0167,0
149.3828,-109.0019,0.0735,1.0769,28.6703,0
149.9431,-107.8865,0.0727,1.0982,30.9494,0
150.5198,-106.6765,0.0725,1.1208,33.1079,0
151.1038,-105.3752,0.0725,1.1453,35.1138,0
151.6849,-103.9843,0.0725,1.1729,37.0209,0
152.067,-103.0082,0.0726,1.1924,38.2457,0
152.4422,-101.9937,0.0726,1.2125,39.4362,0
152.8082,-100.9414,0.0727,1.2332,40.5954,0
153.1621,-99.8515,0.0732,1.2548,41.7229,0
153.5004,-98.7244,0.0734,1.2778,42.8212,0
153.8204,-97.5609,0.073,1.302,43.8926,0
154.1205,-96.3621,0.0722,1.327,44.9312,0
154.3983,-95.1292,0.0722,1.3524,45.9075,0
154.6501,-93.8643,0.0725,1.3784,46.8006,0
154.8736,-92.5711,0.0728,1.4048,47.5557,0
155.0669,-91.2545,0.0731,1.4314,48.1485,0
155.2288,-89.9202,0.0734,1.4574,48.552,0
155.3583,-88.5744,0.0737,1.4828,48.7502,0
155.4569,-87.2231,0.074,1.5065,48.7969,0
155.5288,-85.8711,0.0743,1.5267,48.7122,0
155.577,-84.5207,0.0746,1.5433,48.6144,0
155.6069,-83.1723,0.0747,1.556,48.521,0
155.6251,-81.8261,0.0748,1.5639,48.4304,0
155.637,-80.4824,0.0749,1.567,48.3392,0
155.6441,-79.1668,0.0754,1.5682,46.4286,0
155.6485,-77.9149,0.0764,1.5687,44.1371,0
155.6516,-76.7271,0.0773,1.5689,41.8039,0
155.6539,-75.6047,0.078,1.569,39.4351,0
155.6559,-74.5481,0.0785,1.5692,37.0589,0
155.6583,-73.0855,0.0789,1.5693,33.5956,0
